feature_set,feature,source_feature_count,threshold_abs_r,component_id,component_size,component_features,pd_iqr,pd_mad,selection_rule,rank
pd_high_iqr_top100,app_entropy_shannon_4_coef,,,,,,97452826.7483333,49313650.66333332,PD-only top 100 by IQR,7.0
pd_high_iqr_top100,app_entropy_shannon_3_coef,,,,,,69637436.25916666,34986962.40000002,PD-only top 100 by IQR,8.0
pd_high_iqr_top100,app_entropy_shannon_2_coef,,,,,,52897237.530833334,26452894.020833336,PD-only top 100 by IQR,9.0
pd_high_iqr_top100,app_entropy_shannon_1_coef,,,,,,44208801.046666674,22313986.753333338,PD-only top 100 by IQR,10.0
pd_high_iqr_top100,app_TKEO_std_10_coef,,,,,,6048710.99825,3056325.767999999,PD-only top 100 by IQR,11.0
pd_high_iqr_top100,app_TKEO_std_9_coef,,,,,,3012137.412,1547918.0108333332,PD-only top 100 by IQR,12.0
pd_high_iqr_top100,app_det_TKEO_mean_10_coef,,,,,,2295317.265916666,1164227.907333333,PD-only top 100 by IQR,13.0
pd_high_iqr_top100,app_TKEO_std_8_coef,,,,,,1507901.09425,757563.7353333335,PD-only top 100 by IQR,14.0
pd_high_iqr_top100,app_det_TKEO_mean_9_coef,,,,,,1152760.5708333333,583549.0993333333,PD-only top 100 by IQR,15.0
pd_high_iqr_top100,app_TKEO_std_7_coef,,,,,,756517.8195000001,387214.00993333355,PD-only top 100 by IQR,16.0
pd_high_iqr_top100,app_det_TKEO_mean_8_coef,,,,,,576866.8047999999,292157.9267,PD-only top 100 by IQR,17.0
pd_high_iqr_top100,app_LT_entropy_shannon_10_coef,,,,,,552949.4212500011,289489.5384999998,PD-only top 100 by IQR,18.0
pd_high_iqr_top100,app_TKEO_std_6_coef,,,,,,372807.61605,189762.0675166666,PD-only top 100 by IQR,19.0
pd_high_iqr_top100,GNE_SNR_SEO,,,,,,301115.1340000001,154169.47416666674,PD-only top 100 by IQR,20.0
pd_high_iqr_top100,app_det_TKEO_mean_7_coef,,,,,,271276.72922499996,138157.45113333335,PD-only top 100 by IQR,21.0
pd_high_iqr_top100,tqwt_entropy_log_dec_1,,,,,,265115.6163333331,119047.09250000003,PD-only top 100 by IQR,22.0
pd_high_iqr_top100,app_LT_entropy_shannon_9_coef,,,,,,259326.54225000017,135757.28683333308,PD-only top 100 by IQR,23.0
pd_high_iqr_top100,tqwt_entropy_log_dec_2,,,,,,255133.7971666667,128771.93166666653,PD-only top 100 by IQR,24.0
pd_high_iqr_top100,tqwt_entropy_log_dec_3,,,,,,236617.3508333331,119698.28816666652,PD-only top 100 by IQR,25.0
pd_high_iqr_top100,tqwt_entropy_log_dec_4,,,,,,227762.08513333334,112201.42540000007,PD-only top 100 by IQR,26.0
pd_high_iqr_top100,tqwt_entropy_log_dec_5,,,,,,186318.79847083334,94471.10168333334,PD-only top 100 by IQR,27.0
pd_high_iqr_top100,app_TKEO_std_5_coef,,,,,,181328.65380833333,89020.37033333334,PD-only top 100 by IQR,28.0
pd_high_iqr_top100,tqwt_entropy_log_dec_6,,,,,,160719.0894500001,81245.87124999997,PD-only top 100 by IQR,29.0
pd_high_iqr_top100,det_entropy_shannon_10_coef,,,,,,159077.20115,36298.8185,PD-only top 100 by IQR,30.0
pd_high_iqr_top100,tqwt_entropy_log_dec_7,,,,,,132368.80520000006,62774.90349999996,PD-only top 100 by IQR,31.0
pd_high_iqr_top100,app_det_TKEO_mean_6_coef,,,,,,127701.09599999996,65137.30666666666,PD-only top 100 by IQR,32.0
pd_high_iqr_top100,app_LT_entropy_shannon_8_coef,,,,,,121095.34698333335,63384.92504999996,PD-only top 100 by IQR,33.0
pd_high_iqr_top100,tqwt_entropy_log_dec_8,,,,,,111616.230775,52999.399600000004,PD-only top 100 by IQR,34.0
pd_high_iqr_top100,tqwt_entropy_log_dec_9,,,,,,92801.47349999996,45410.69496666666,PD-only top 100 by IQR,35.0
pd_high_iqr_top100,app_TKEO_std_4_coef,,,,,,86039.11550833333,39934.69129999999,PD-only top 100 by IQR,36.0
pd_high_iqr_top100,det_entropy_shannon_8_coef,,,,,,73547.555025,10466.153383333334,PD-only top 100 by IQR,37.0
pd_high_iqr_top100,tqwt_entropy_log_dec_10,,,,,,65674.48334999994,33014.8661,PD-only top 100 by IQR,38.0
pd_high_iqr_top100,app_LT_entropy_shannon_7_coef,,,,,,60307.150650000025,31142.48046666672,PD-only top 100 by IQR,39.0
pd_high_iqr_top100,app_det_TKEO_mean_5_coef,,,,,,56209.22420000001,28323.554283333327,PD-only top 100 by IQR,40.0
pd_high_iqr_top100,det_entropy_shannon_5_coef,,,,,,49767.52549166667,1994.2081500000002,PD-only top 100 by IQR,41.0
pd_high_iqr_top100,tqwt_entropy_log_dec_11,,,,,,47968.56455000004,24163.789383333322,PD-only top 100 by IQR,42.0
pd_high_iqr_top100,tqwt_entropy_log_dec_12,,,,,,45548.75302499998,23501.88756666667,PD-only top 100 by IQR,43.0
pd_high_iqr_top100,det_entropy_shannon_4_coef,,,,,,40622.83230833334,1472.4822166666668,PD-only top 100 by IQR,44.0
pd_high_iqr_top100,tqwt_entropy_log_dec_13,,,,,,38945.27526666665,18701.48260000001,PD-only top 100 by IQR,45.0
pd_high_iqr_top100,app_TKEO_std_3_coef,,,,,,38409.136966666665,17942.64355,PD-only top 100 by IQR,46.0
pd_high_iqr_top100,tqwt_entropy_log_dec_14,,,,,,34082.227183333336,16147.900033333339,PD-only top 100 by IQR,47.0
pd_high_iqr_top100,det_entropy_shannon_6_coef,,,,,,32177.318625,2140.1196166666664,PD-only top 100 by IQR,48.0
pd_high_iqr_top100,app_LT_entropy_shannon_6_coef,,,,,,29653.288691666618,15463.30366666663,PD-only top 100 by IQR,49.0
pd_high_iqr_top100,tqwt_entropy_log_dec_15,,,,,,27593.08939166667,13860.871383333328,PD-only top 100 by IQR,50.0
pd_high_iqr_top100,tqwt_entropy_log_dec_16,,,,,,24145.726424999997,12087.96825,PD-only top 100 by IQR,51.0
pd_high_iqr_top100,app_det_TKEO_mean_4_coef,,,,,,22606.936108333335,11008.954950000003,PD-only top 100 by IQR,52.0
pd_high_iqr_top100,det_entropy_shannon_3_coef,,,,,,19716.484641666666,194.27001666666666,PD-only top 100 by IQR,53.0
pd_high_iqr_top100,tqwt_entropy_log_dec_17,,,,,,18808.40158333333,9411.697900000003,PD-only top 100 by IQR,54.0
pd_high_iqr_top100,app_LT_entropy_shannon_5_coef,,,,,,16660.91084166667,8501.019916666657,PD-only top 100 by IQR,55.0
pd_high_iqr_top100,app_TKEO_std_2_coef,,,,,,15227.432925,7227.046833333333,PD-only top 100 by IQR,56.0
pd_high_iqr_top100,det_entropy_shannon_9_coef,,,,,,14166.758624999999,2411.9475,PD-only top 100 by IQR,57.0
pd_high_iqr_top100,tqwt_entropy_log_dec_18,,,,,,12891.191724999997,6354.293883333332,PD-only top 100 by IQR,58.0
pd_high_iqr_top100,det_entropy_shannon_7_coef,,,,,,12208.858308333334,1418.7064500000001,PD-only top 100 by IQR,59.0
pd_high_iqr_top100,det_entropy_shannon_2_coef,,,,,,11671.866041666666,15.078383333333333,PD-only top 100 by IQR,60.0
pd_high_iqr_top100,tqwt_entropy_log_dec_19,,,,,,10559.784516666667,5324.96361666667,PD-only top 100 by IQR,61.0
pd_high_iqr_top100,app_LT_entropy_shannon_4_coef,,,,,,9890.16741666667,4999.376733333327,PD-only top 100 by IQR,62.0
pd_high_iqr_top100,app_det_TKEO_mean_3_coef,,,,,,8922.498425000002,3925.783666666667,PD-only top 100 by IQR,63.0
pd_high_iqr_top100,det_entropy_shannon_1_coef,,,,,,8432.525241666668,3.7695000000000007,PD-only top 100 by IQR,64.0
pd_high_iqr_top100,tqwt_entropy_log_dec_20,,,,,,7633.055024999996,3855.4488833333326,PD-only top 100 by IQR,65.0
pd_high_iqr_top100,tqwt_entropy_log_dec_21,,,,,,7160.470708333336,3745.432216666665,PD-only top 100 by IQR,66.0
pd_high_iqr_top100,app_LT_entropy_shannon_3_coef,,,,,,6593.202766666662,3274.252849999997,PD-only top 100 by IQR,67.0
pd_high_iqr_top100,tqwt_entropy_log_dec_27,,,,,,6214.3261833333345,3130.4613999999997,PD-only top 100 by IQR,68.0
pd_high_iqr_top100,app_TKEO_std_1_coef,,,,,,5842.894700000001,2916.199466666666,PD-only top 100 by IQR,69.0
pd_high_iqr_top100,tqwt_entropy_log_dec_26,,,,,,5317.776366666666,2377.678000000001,PD-only top 100 by IQR,70.0
pd_high_iqr_top100,tqwt_entropy_log_dec_22,,,,,,5054.585391666666,2466.4917166666683,PD-only top 100 by IQR,71.0
pd_high_iqr_top100,tqwt_entropy_log_dec_23,,,,,,4853.049266666666,2515.010850000001,PD-only top 100 by IQR,72.0
pd_high_iqr_top100,tqwt_entropy_log_dec_25,,,,,,4801.842741666667,2297.9152000000004,PD-only top 100 by IQR,73.0
pd_high_iqr_top100,app_LT_entropy_shannon_2_coef,,,,,,4671.764166666668,2323.6995833333312,PD-only top 100 by IQR,74.0
pd_high_iqr_top100,tqwt_entropy_log_dec_24,,,,,,4403.866341666666,2260.0973833333346,PD-only top 100 by IQR,75.0
pd_high_iqr_top100,tqwt_entropy_log_dec_28,,,,,,4393.545833333332,2091.1266333333324,PD-only top 100 by IQR,76.0
pd_high_iqr_top100,app_LT_entropy_shannon_1_coef,,,,,,3632.1533916666667,1791.5431000000026,PD-only top 100 by IQR,77.0
pd_high_iqr_top100,det_TKEO_std_10_coef,,,,,,2981.5054333333333,824.1187,PD-only top 100 by IQR,78.0
pd_high_iqr_top100,app_det_TKEO_mean_2_coef,,,,,,2865.216625,1334.9778333333334,PD-only top 100 by IQR,79.0
pd_high_iqr_top100,tqwt_entropy_log_dec_29,,,,,,2003.4509083333332,941.5190166666657,PD-only top 100 by IQR,80.0
pd_high_iqr_top100,tqwt_entropy_log_dec_31,,,,,,1704.4163083333333,852.7071166666665,PD-only top 100 by IQR,81.0
pd_high_iqr_top100,tqwt_entropy_log_dec_30,,,,,,1663.5156583333328,770.4892499999992,PD-only top 100 by IQR,82.0
pd_high_iqr_top100,tqwt_entropy_log_dec_32,,,,,,1633.5565166666665,829.4720499999999,PD-only top 100 by IQR,83.0
pd_high_iqr_top100,det_TKEO_mean_10_coef,,,,,,1526.2770916666668,395.1939500000001,PD-only top 100 by IQR,84.0
pd_high_iqr_top100,tqwt_entropy_log_dec_33,,,,,,1399.1181500000007,666.3642500000001,PD-only top 100 by IQR,85.0
pd_high_iqr_top100,app_LT_TKEO_std_10_coef,,,,,,1240.8502499999995,613.3152666666674,PD-only top 100 by IQR,86.0
pd_high_iqr_top100,tqwt_entropy_log_dec_34,,,,,,1228.2937916666656,379.5053333333326,PD-only top 100 by IQR,87.0
pd_high_iqr_top100,det_TKEO_std_8_coef,,,,,,1195.3707166666666,237.70513333333332,PD-only top 100 by IQR,88.0
pd_high_iqr_top100,tqwt_entropy_log_dec_35,,,,,,1064.7622083333335,315.75626666666676,PD-only top 100 by IQR,89.0
pd_high_iqr_top100,tqwt_entropy_log_dec_36,,,,,,919.9169666666667,465.38846666666655,PD-only top 100 by IQR,90.0
pd_high_iqr_top100,app_det_TKEO_mean_1_coef,,,,,,844.6159083333332,388.7502166666668,PD-only top 100 by IQR,91.0
pd_high_iqr_top100,tqwt_entropy_shannon_dec_17,,,,,,816.1729124999999,396.19808333333333,PD-only top 100 by IQR,92.0
pd_high_iqr_top100,tqwt_entropy_shannon_dec_16,,,,,,774.3925249999999,285.2580333333333,PD-only top 100 by IQR,93.0
pd_high_iqr_top100,det_TKEO_std_5_coef,,,,,,676.228575,34.58428333333333,PD-only top 100 by IQR,94.0
pd_high_iqr_top100,tqwt_entropy_shannon_dec_18,,,,,,675.1328666666667,357.37005,PD-only top 100 by IQR,95.0
pd_high_iqr_top100,det_TKEO_mean_8_coef,,,,,,671.2129416666667,108.9983,PD-only top 100 by IQR,96.0
pd_high_iqr_top100,tqwt_entropy_shannon_dec_15,,,,,,647.7993083333334,232.35316666666665,PD-only top 100 by IQR,97.0
pd_high_iqr_top100,app_LT_TKEO_std_9_coef,,,,,,611.8642416666644,305.2860999999998,PD-only top 100 by IQR,98.0
pd_high_iqr_top100,tqwt_kurtosisValue_dec_1,,,,,,525.264975,54.71443333333333,PD-only top 100 by IQR,99.0
pd_high_iqr_top100,app_LT_TKEO_mean_10_coef,,,,,,473.0356083333327,230.54950000000008,PD-only top 100 by IQR,100.0
pd_high_mad_top50,app_entropy_shannon_10_coef,,,,,,4746728341.333334,2388589335.833334,PD-only top 50 by MAD,1.0
pd_high_mad_top50,app_entropy_shannon_9_coef,,,,,,2283812683.5833335,1148339028.5,PD-only top 50 by MAD,2.0
pd_high_mad_top50,app_entropy_shannon_8_coef,,,,,,1096738250.25,551173031.1666667,PD-only top 50 by MAD,3.0
pd_high_mad_top50,app_entropy_shannon_7_coef,,,,,,560677250.4666667,281453288.76666677,PD-only top 50 by MAD,4.0
pd_high_mad_top50,app_entropy_shannon_6_coef,,,,,,284866388.95833325,142897306.0833333,PD-only top 50 by MAD,5.0
pd_high_mad_top50,app_entropy_shannon_5_coef,,,,,,159385200.18333334,79597622.90000004,PD-only top 50 by MAD,6.0
pd_high_mad_top50,app_entropy_shannon_4_coef,,,,,,97452826.7483333,49313650.66333332,PD-only top 50 by MAD,7.0
pd_high_mad_top50,app_entropy_shannon_3_coef,,,,,,69637436.25916666,34986962.40000002,PD-only top 50 by MAD,8.0
pd_high_mad_top50,app_entropy_shannon_2_coef,,,,,,52897237.530833334,26452894.020833336,PD-only top 50 by MAD,9.0
pd_high_mad_top50,app_entropy_shannon_1_coef,,,,,,44208801.046666674,22313986.753333338,PD-only top 50 by MAD,10.0
pd_high_mad_top50,app_TKEO_std_10_coef,,,,,,6048710.99825,3056325.767999999,PD-only top 50 by MAD,11.0
pd_high_mad_top50,app_TKEO_std_9_coef,,,,,,3012137.412,1547918.0108333332,PD-only top 50 by MAD,12.0
pd_high_mad_top50,app_det_TKEO_mean_10_coef,,,,,,2295317.265916666,1164227.907333333,PD-only top 50 by MAD,13.0
pd_high_mad_top50,app_TKEO_std_8_coef,,,,,,1507901.09425,757563.7353333335,PD-only top 50 by MAD,14.0
pd_high_mad_top50,app_det_TKEO_mean_9_coef,,,,,,1152760.5708333333,583549.0993333333,PD-only top 50 by MAD,15.0
pd_high_mad_top50,app_TKEO_std_7_coef,,,,,,756517.8195000001,387214.00993333355,PD-only top 50 by MAD,16.0
pd_high_mad_top50,app_det_TKEO_mean_8_coef,,,,,,576866.8047999999,292157.9267,PD-only top 50 by MAD,17.0
pd_high_mad_top50,app_LT_entropy_shannon_10_coef,,,,,,552949.4212500011,289489.5384999998,PD-only top 50 by MAD,18.0
pd_high_mad_top50,app_TKEO_std_6_coef,,,,,,372807.61605,189762.0675166666,PD-only top 50 by MAD,19.0
pd_high_mad_top50,GNE_SNR_SEO,,,,,,301115.1340000001,154169.47416666674,PD-only top 50 by MAD,20.0
pd_high_mad_top50,app_det_TKEO_mean_7_coef,,,,,,271276.72922499996,138157.45113333335,PD-only top 50 by MAD,21.0
pd_high_mad_top50,app_LT_entropy_shannon_9_coef,,,,,,259326.54225000017,135757.28683333308,PD-only top 50 by MAD,22.0
pd_high_mad_top50,tqwt_entropy_log_dec_2,,,,,,255133.7971666667,128771.93166666653,PD-only top 50 by MAD,23.0
pd_high_mad_top50,tqwt_entropy_log_dec_3,,,,,,236617.3508333331,119698.28816666652,PD-only top 50 by MAD,24.0
pd_high_mad_top50,tqwt_entropy_log_dec_1,,,,,,265115.6163333331,119047.09250000003,PD-only top 50 by MAD,25.0
pd_high_mad_top50,tqwt_entropy_log_dec_4,,,,,,227762.08513333334,112201.42540000007,PD-only top 50 by MAD,26.0
pd_high_mad_top50,tqwt_entropy_log_dec_5,,,,,,186318.79847083334,94471.10168333334,PD-only top 50 by MAD,27.0
pd_high_mad_top50,app_TKEO_std_5_coef,,,,,,181328.65380833333,89020.37033333334,PD-only top 50 by MAD,28.0
pd_high_mad_top50,tqwt_entropy_log_dec_6,,,,,,160719.0894500001,81245.87124999997,PD-only top 50 by MAD,29.0
pd_high_mad_top50,app_det_TKEO_mean_6_coef,,,,,,127701.09599999996,65137.30666666666,PD-only top 50 by MAD,30.0
pd_high_mad_top50,app_LT_entropy_shannon_8_coef,,,,,,121095.34698333335,63384.92504999996,PD-only top 50 by MAD,31.0
pd_high_mad_top50,tqwt_entropy_log_dec_7,,,,,,132368.80520000006,62774.90349999996,PD-only top 50 by MAD,32.0
pd_high_mad_top50,tqwt_entropy_log_dec_8,,,,,,111616.230775,52999.399600000004,PD-only top 50 by MAD,33.0
pd_high_mad_top50,tqwt_entropy_log_dec_9,,,,,,92801.47349999996,45410.69496666666,PD-only top 50 by MAD,34.0
pd_high_mad_top50,app_TKEO_std_4_coef,,,,,,86039.11550833333,39934.69129999999,PD-only top 50 by MAD,35.0
pd_high_mad_top50,det_entropy_shannon_10_coef,,,,,,159077.20115,36298.8185,PD-only top 50 by MAD,36.0
pd_high_mad_top50,tqwt_entropy_log_dec_10,,,,,,65674.48334999994,33014.8661,PD-only top 50 by MAD,37.0
pd_high_mad_top50,app_LT_entropy_shannon_7_coef,,,,,,60307.150650000025,31142.48046666672,PD-only top 50 by MAD,38.0
pd_high_mad_top50,app_det_TKEO_mean_5_coef,,,,,,56209.22420000001,28323.554283333327,PD-only top 50 by MAD,39.0
pd_high_mad_top50,tqwt_entropy_log_dec_11,,,,,,47968.56455000004,24163.789383333322,PD-only top 50 by MAD,40.0
pd_high_mad_top50,tqwt_entropy_log_dec_12,,,,,,45548.75302499998,23501.88756666667,PD-only top 50 by MAD,41.0
pd_high_mad_top50,tqwt_entropy_log_dec_13,,,,,,38945.27526666665,18701.48260000001,PD-only top 50 by MAD,42.0
pd_high_mad_top50,app_TKEO_std_3_coef,,,,,,38409.136966666665,17942.64355,PD-only top 50 by MAD,43.0
pd_high_mad_top50,tqwt_entropy_log_dec_14,,,,,,34082.227183333336,16147.900033333339,PD-only top 50 by MAD,44.0
pd_high_mad_top50,app_LT_entropy_shannon_6_coef,,,,,,29653.288691666618,15463.30366666663,PD-only top 50 by MAD,45.0
pd_high_mad_top50,tqwt_entropy_log_dec_15,,,,,,27593.08939166667,13860.871383333328,PD-only top 50 by MAD,46.0
pd_high_mad_top50,tqwt_entropy_log_dec_16,,,,,,24145.726424999997,12087.96825,PD-only top 50 by MAD,47.0
pd_high_mad_top50,app_det_TKEO_mean_4_coef,,,,,,22606.936108333335,11008.954950000003,PD-only top 50 by MAD,48.0
pd_high_mad_top50,det_entropy_shannon_8_coef,,,,,,73547.555025,10466.153383333334,PD-only top 50 by MAD,49.0
pd_high_mad_top50,tqwt_entropy_log_dec_17,,,,,,18808.40158333333,9411.697900000003,PD-only top 50 by MAD,50.0
pd_high_mad_top100,app_entropy_shannon_10_coef,,,,,,4746728341.333334,2388589335.833334,PD-only top 100 by MAD,1.0
pd_high_mad_top100,app_entropy_shannon_9_coef,,,,,,2283812683.5833335,1148339028.5,PD-only top 100 by MAD,2.0
pd_high_mad_top100,app_entropy_shannon_8_coef,,,,,,1096738250.25,551173031.1666667,PD-only top 100 by MAD,3.0
pd_high_mad_top100,app_entropy_shannon_7_coef,,,,,,560677250.4666667,281453288.76666677,PD-only top 100 by MAD,4.0
pd_high_mad_top100,app_entropy_shannon_6_coef,,,,,,284866388.95833325,142897306.0833333,PD-only top 100 by MAD,5.0
pd_high_mad_top100,app_entropy_shannon_5_coef,,,,,,159385200.18333334,79597622.90000004,PD-only top 100 by MAD,6.0
pd_high_mad_top100,app_entropy_shannon_4_coef,,,,,,97452826.7483333,49313650.66333332,PD-only top 100 by MAD,7.0
pd_high_mad_top100,app_entropy_shannon_3_coef,,,,,,69637436.25916666,34986962.40000002,PD-only top 100 by MAD,8.0
pd_high_mad_top100,app_entropy_shannon_2_coef,,,,,,52897237.530833334,26452894.020833336,PD-only top 100 by MAD,9.0
pd_high_mad_top100,app_entropy_shannon_1_coef,,,,,,44208801.046666674,22313986.753333338,PD-only top 100 by MAD,10.0
pd_high_mad_top100,app_TKEO_std_10_coef,,,,,,6048710.99825,3056325.767999999,PD-only top 100 by MAD,11.0
pd_high_mad_top100,app_TKEO_std_9_coef,,,,,,3012137.412,1547918.0108333332,PD-only top 100 by MAD,12.0
pd_high_mad_top100,app_det_TKEO_mean_10_coef,,,,,,2295317.265916666,1164227.907333333,PD-only top 100 by MAD,13.0
pd_high_mad_top100,app_TKEO_std_8_coef,,,,,,1507901.09425,757563.7353333335,PD-only top 100 by MAD,14.0
pd_high_mad_top100,app_det_TKEO_mean_9_coef,,,,,,1152760.5708333333,583549.0993333333,PD-only top 100 by MAD,15.0
pd_high_mad_top100,app_TKEO_std_7_coef,,,,,,756517.8195000001,387214.00993333355,PD-only top 100 by MAD,16.0
pd_high_mad_top100,app_det_TKEO_mean_8_coef,,,,,,576866.8047999999,292157.9267,PD-only top 100 by MAD,17.0
pd_high_mad_top100,app_LT_entropy_shannon_10_coef,,,,,,552949.4212500011,289489.5384999998,PD-only top 100 by MAD,18.0
pd_high_mad_top100,app_TKEO_std_6_coef,,,,,,372807.61605,189762.0675166666,PD-only top 100 by MAD,19.0
pd_high_mad_top100,GNE_SNR_SEO,,,,,,301115.1340000001,154169.47416666674,PD-only top 100 by MAD,20.0
pd_high_mad_top100,app_det_TKEO_mean_7_coef,,,,,,271276.72922499996,138157.45113333335,PD-only top 100 by MAD,21.0
pd_high_mad_top100,app_LT_entropy_shannon_9_coef,,,,,,259326.54225000017,135757.28683333308,PD-only top 100 by MAD,22.0
pd_high_mad_top100,tqwt_entropy_log_dec_2,,,,,,255133.7971666667,128771.93166666653,PD-only top 100 by MAD,23.0
pd_high_mad_top100,tqwt_entropy_log_dec_3,,,,,,236617.3508333331,119698.28816666652,PD-only top 100 by MAD,24.0
pd_high_mad_top100,tqwt_entropy_log_dec_1,,,,,,265115.6163333331,119047.09250000003,PD-only top 100 by MAD,25.0
pd_high_mad_top100,tqwt_entropy_log_dec_4,,,,,,227762.08513333334,112201.42540000007,PD-only top 100 by MAD,26.0
