feature,category,mean_pd,mean_healthy,median_pd,median_healthy,mannwhitney_u,p_mannwhitney,welch_t,p_welch,cohens_d,abs_cohens_d,cliffs_delta,abs_cliffs_delta,q_mannwhitney,q_welch,subject_level_std,subject_level_unique_count,subject_level_missing_count,is_constant,is_near_constant,q_mannwhitney_scientific,q_welch_scientific
det_LT_entropy_shannon_10_coef,Wavelet,-23.21237801099291,-7.5424138322916665,0.317201,0.2833036666666666,6281.0,0.5994757618747815,-1.8415013440776096,0.0667329044910375,-0.17668704038584493,0.17668704038584493,0.04404920212765957,0.04404920212765957,0.6728444372087099,0.12900551202380514,88.5979907371545,252,0,False,False,6.728e-01,1.290e-01
tqwt_maxValue_dec_21,TQWT,0.388123840425532,0.38391197916666664,0.34591666666666665,0.4095466666666667,5751.0,0.5994757618747815,0.14517196581880915,0.8847628993275168,0.017712608411272156,0.017712608411272156,-0.04404920212765957,0.04404920212765957,0.6728444372087099,0.9355402751355731,0.2368504859854458,252,0,False,False,6.728e-01,9.355e-01
tqwt_medianValue_dec_4,TQWT,-2.374150053191498e-07,-1.539627604166668e-07,7.54e-09,2.0683333333333333e-07,5757.0,0.6077820726994643,-0.12377844953489808,0.9017446661127885,-0.019136712311053725,0.019136712311053725,-0.04305186170212766,0.04305186170212766,0.6811506984649733,0.9419446179345121,4.343657932392675e-06,250,0,False,False,6.812e-01,9.419e-01
det_entropy_shannon_9_coef,Wavelet,-114526.706528211,-112007.18476036459,-2683.1983,-1872.7220166666666,5758.0,0.6091715910654446,-0.04037609291893558,0.9678812272113856,-0.006538493531601913,0.006538493531601913,-0.04288563829787234,0.04288563829787234,0.6816920185732356,0.9799839077646992,383806.14460988616,252,0,False,False,6.817e-01,9.800e-01
tqwt_skewnessValue_dec_34,TQWT,-0.027879488244680877,-0.08013725182291669,-0.04056383333333331,-0.014049528333333335,6270.0,0.6147431960436585,0.48247345769288674,0.6302125934451888,0.06121993145365267,0.06121993145365267,0.04222074468085106,0.04222074468085106,0.6869047302003435,0.7486885786268277,0.8505171788136131,252,0,False,False,6.869e-01,7.487e-01
det_entropy_log_7_coef,Wavelet,2.5176237801418444,0.29749885416666677,-2.67088,-4.735099999999999,6269.0,0.6161395943692186,0.5500030690873129,0.5833879888300867,0.07741076023710583,0.07741076023710583,0.042054521276595744,0.042054521276595744,0.6874435830350926,0.7227475578257416,28.58210352947254,252,0,False,False,6.874e-01,7.227e-01
tqwt_energy_dec_3,TQWT,0.0008877558734042553,0.00037845328125,9.126500000000001e-05,8.414833333333334e-05,5765.0,0.6189365587606125,1.7025221532828052,0.09003257692773135,0.15115011330384084,0.15115011330384084,-0.0417220744680851,0.0417220744680851,0.6895411736118231,0.1631433683124192,0.003363431282192897,252,0,False,False,6.895e-01,1.631e-01
tqwt_kurtosisValue_dec_3,TQWT,392.3387431737589,142.67637864583332,12.724316666666667,11.713049999999999,6265.0,0.6217390525254654,1.9506278014576057,0.052394069291372275,0.2081102133066761,0.2081102133066761,0.04138962765957447,0.04138962765957447,0.691396137324367,0.10534850296019238,1199.8257100520125,252,0,False,False,6.914e-01,1.053e-01
tqwt_meanValue_dec_1,TQWT,-4.738836524822696e-22,-2.639661458333332e-22,-3.006666666666668e-22,-2.3535e-22,5767.5,0.6224404055433463,-0.3951233001528066,0.6935489979676944,-0.05823353155397589,0.05823353155397589,-0.04130651595744681,0.04130651595744681,0.691396137324367,0.7954082763932835,3.591582572663579e-21,250,0,False,True,6.914e-01,7.954e-01
det_entropy_log_1_coef,Wavelet,-577.0485684397163,-619.9058864583333,-613.0541166666667,-608.2070333333334,6258.0,0.6315908409302904,1.820748446499367,0.07070505662709094,0.22884289548056694,0.22884289548056694,0.04022606382978723,0.04022606382978723,0.700027566788205,0.1339299813188221,187.46419599956005,252,0,False,False,7.000e-01,1.339e-01
mean_4th_delta,Delta / Delta-delta,0.00022774017730496459,-7.744739583333336e-06,0.00022101499999999997,5.9516666666666665e-05,6257.0,0.6330036508191215,0.7678314065397818,0.4442948433928069,0.11291739164089912,0.11291739164089912,0.040059840425531915,0.040059840425531915,0.700027566788205,0.5913579382564998,0.0020796972940963637,252,0,False,False,7.000e-01,5.914e-01
mean_3rd_delta_delta,Delta / Delta-delta,-2.4587677304964516e-06,9.4546875e-06,-1.5988333333333344e-05,1.4856666666666661e-05,5775.0,0.6330036508191215,-0.30055802042062224,0.7642283428072146,-0.03956856197521506,0.03956856197521506,-0.040059840425531915,0.040059840425531915,0.700027566788205,0.8501475056080257,0.00029993153157647395,252,0,False,False,7.000e-01,8.501e-01
mean_5th_delta_delta,Delta / Delta-delta,2.7528393085106384e-05,4.020885416666666e-06,1.0623333333333336e-05,1.6905e-05,6255.0,0.6358332864976162,0.719488785757576,0.47306623050707924,0.09279009032045075,0.09279009032045075,0.039727393617021274,0.039727393617021274,0.7010947675164331,0.6214028446688732,0.0002525407703179635,252,0,False,False,7.011e-01,6.214e-01
tqwt_skewnessValue_dec_36,TQWT,0.0364799465780142,-0.11231553458333335,0.04753566666666666,0.029757849999999995,6255.0,0.6358332864976162,0.4487146940321121,0.6542537528587059,0.05446608099741986,0.05446608099741986,0.039727393617021274,0.039727393617021274,0.7010947675164331,0.7651645154280641,2.7218008265388325,252,0,False,False,7.011e-01,7.652e-01
tqwt_medianValue_dec_31,TQWT,-2.3838384751773028e-05,0.00029485760416666666,-5.4933333333333355e-06,4.575000000000001e-06,5779.0,0.63866824791183,-1.730437723683961,0.08774168231198246,-0.3420571237115702,0.3420571237115702,-0.03939494680851064,0.03939494680851064,0.7031896375251774,0.16014986674420098,0.0009383105204714493,252,0,False,False,7.032e-01,1.601e-01
mean_delta_delta_log_energy,Delta / Delta-delta,-3.7163950354609925e-05,-1.2536822916666667e-05,-1.0583333333333318e-06,1.4400000000000019e-06,6249.0,0.6443540086662165,-0.8351739334756962,0.40445161636764265,-0.08435768831885203,0.08435768831885203,0.03873005319148936,0.03873005319148936,0.7084125943230919,0.5467466642967764,0.00029097370415902447,252,0,False,False,7.084e-01,5.467e-01
det_TKEO_std_9_coef,Other,1688.9881135460994,1534.0432227604167,70.36346666666665,54.7371,6242.0,0.6543541681599485,0.20261946918146226,0.8398414626471745,0.030751883213340086,0.030751883213340086,0.03756648936170213,0.03756648936170213,0.718356692636907,0.90352042905676,5018.968763928985,252,0,False,False,7.184e-01,9.035e-01
tqwt_meanValue_dec_14,TQWT,1.3435425531914904e-21,1.1171354166666668e-20,3.0560000000000016e-21,2.031666666666667e-20,5791.0,0.655787893993683,-0.2257560742434622,0.8219433444405082,-0.03937742216974692,0.03937742216974692,-0.03740026595744681,0.03740026595744681,0.7188811899172735,0.8906360158778994,2.486242985627415e-19,252,0,False,True,7.189e-01,8.906e-01
tqwt_meanValue_dec_19,TQWT,-1.628476950354608e-20,-1.874282291666667e-19,-8.71666666666669e-21,4.3833333333333294e-21,6240.0,0.6572228290727693,1.1163046417643263,0.2671636665934631,0.17852119984715947,0.17852119984715947,0.03723404255319149,0.03723404255319149,0.7194054839340939,0.3970495598385064,9.57762728915303e-19,251,0,False,True,7.194e-01,3.970e-01
tqwt_minValue_dec_21,TQWT,-0.38740798758865247,-0.38031238020833336,-0.34188999999999997,-0.39625,6237.0,0.6615354458476217,-0.2467630494233225,0.805413345582987,-0.02997751932145935,0.02997751932145935,0.03673537234042553,0.03673537234042553,0.7230736268567027,0.8739838901564304,0.23577669980740407,252,0,False,False,7.231e-01,8.740e-01
tqwt_entropy_log_dec_30,TQWT,-5969.231276152482,-5897.899485416667,-6120.861783333334,-5996.449466666667,5796.0,0.6629754731465908,-0.35652867064710486,0.7221660564165773,-0.052983547137773764,0.052983547137773764,-0.036569148936170214,0.036569148936170214,0.7235958719974401,0.8175836524055077,1341.3070928567247,252,0,False,False,7.236e-01,8.176e-01
det_entropy_log_10_coef,Wavelet,32.926034397163114,31.531938473958334,27.977983333333334,24.31051666666667,6233.0,0.6673030160071637,0.32061322624302546,0.7491112659459735,0.04612310506086065,0.04612310506086065,0.036070478723404256,0.036070478723404256,0.7262110970150321,0.84074128627135,30.111477148492185,252,0,False,False,7.262e-01,8.407e-01
det_TKEO_mean_9_coef,Other,791.385629457447,805.4687091666668,38.13843333333333,29.511049999999997,6233.0,0.6673030160071637,-0.03423254838032824,0.9727687846757803,-0.005685847768278468,0.005685847768278468,0.036070478723404256,0.036070478723404256,0.7262110970150321,0.9832286640808963,2467.0246235863838,252,0,False,False,7.262e-01,9.832e-01
tqwt_TKEO_std_dec_29,TQWT,0.023801631400709223,0.008696218958333333,0.0014097200000000002,0.0011478116666666666,6231.0,0.6701942158048759,1.180821729217471,0.2389719770917961,0.10329328738630178,0.10329328738630178,0.035738031914893616,0.035738031914893616,0.7283035408746629,0.36377920399398916,0.14580494533163954,252,0,False,False,7.283e-01,3.638e-01
tqwt_skewnessValue_dec_14,TQWT,0.0004889641843971633,-0.0001129558333333333,-0.00023025333333333314,6.198333333333342e-05,6226.0,0.6774435426247005,0.2807275147200715,0.7794543819963308,0.04073815163337923,0.04073815163337923,0.03490691489361702,0.03490691489361702,0.7351191111887082,0.8640471739679793,0.014718922398993445,252,0,False,False,7.351e-01,8.640e-01
tqwt_medianValue_dec_15,TQWT,-1.7390730496453882e-05,-0.00016012046874999995,-5.435000000000003e-06,4.438e-05,5807.0,0.6788970265061828,0.5871308386015383,0.5590690590553785,0.12952056831347283,0.12952056831347283,-0.0347406914893617,0.0347406914893617,0.7356348183467571,0.7030433652335194,0.0010993603289846385,252,0,False,False,7.356e-01,7.030e-01
tqwt_skewnessValue_dec_15,TQWT,-0.0011595640868794325,0.0011149769791666667,-4.276666666666747e-05,-0.0002589216666666665,5808.0,0.6803517055242139,-0.6388569036046942,0.5247966991289277,-0.11924442460468473,0.11924442460468473,-0.034574468085106384,0.034574468085106384,0.7361503346103724,0.668893419906701,0.019024547247342816,252,0,False,False,7.362e-01,6.689e-01
tqwt_skewnessValue_dec_6,TQWT,-0.0072063078723404,0.08077841572916666,0.0018367983333333333,-0.0006129499999999997,5811.0,0.6847228657670307,-1.2136433901566557,0.22622424060333562,-0.13016438606998132,0.13016438606998132,-0.03407579787234043,0.03407579787234043,0.7398155101390906,0.3500424463656551,0.6743515254829818,252,0,False,False,7.398e-01,3.500e-01
mean_12th_delta,Delta / Delta-delta,0.00017656468085106383,0.0001431982291666667,0.0002201266666666667,0.00013906166666666667,6219.0,0.6876428607239895,0.16589886649327512,0.8685227135486837,0.02308324245854238,0.02308324245854238,0.033743351063829786,0.033743351063829786,0.7419044924884364,0.9238035086118955,0.0014398095231282924,252,0,False,False,7.419e-01,9.238e-01
tqwt_meanValue_dec_20,TQWT,1.362659574468089e-21,1.4117187499999995e-20,-2.2333333333333306e-21,-1.1643333333333333e-20,5816.0,0.6920315890362155,-0.34366152201995437,0.7319022974809566,-0.05635284977260294,0.05635284977260294,-0.03324468085106383,0.03324468085106383,0.745569849506066,0.8264122037622813,2.2550174089158895e-19,252,0,False,True,7.456e-01,8.264e-01
mean_9th_delta,Delta / Delta-delta,0.0003639194326241134,0.000453866875,0.0002542983333333333,0.0004822833333333333,5822.0,0.7008400135480083,-0.32579925366523116,0.745214328778635,-0.04772083159131409,0.04772083159131409,-0.032247340425531915,0.032247340425531915,0.7539795281660977,0.8376699181487797,0.001877781134981663,252,0,False,False,7.540e-01,8.377e-01
tqwt_meanValue_dec_8,TQWT,-4.724858156028368e-22,1.744984375e-21,-3.1666666666666555e-23,1.329999999999999e-22,5823.0,0.7023120414903694,-0.7135185943246349,0.47777299082268493,-0.14049086464193064,0.14049086464193064,-0.0320811170212766,0.0320811170212766,0.7544837931439397,0.6259325594053293,1.5750576514552318e-20,252,0,False,True,7.545e-01,6.259e-01
tqwt_meanValue_dec_28,TQWT,-9.07637943262411e-20,3.1930625000000023e-20,1.2661666666666667e-20,5.803333333333333e-21,5824.0,0.7037851868987827,-0.8927673021272535,0.37291246006423395,-0.09228959073690648,0.09228959073690648,-0.031914893617021274,0.031914893617021274,0.754921274583085,0.512669414932914,1.325240702431364e-18,252,0,False,True,7.549e-01,5.127e-01
det_entropy_log_9_coef,Wavelet,12.30046110106383,11.864741458333334,8.892800000000001,1.720265,6207.0,0.705259444809936,0.10251174924079172,0.9185389862084674,0.01483748923911244,0.01483748923911244,0.03174867021276596,0.03174867021276596,0.754921274583085,0.9501256088428714,29.249980821158275,252,0,False,False,7.549e-01,9.501e-01
tqwt_TKEO_std_dec_21,TQWT,0.03829127173758866,0.031065057291666667,0.020142,0.023190166666666664,5826.0,0.7067348102479944,1.2316654992988951,0.21943749415178448,0.13248822052564302,0.13248822052564302,-0.03158244680851064,0.03158244680851064,0.754921274583085,0.3410239661150938,0.05441643078724491,252,0,False,False,7.549e-01,3.410e-01
tqwt_skewnessValue_dec_17,TQWT,-0.000744141764184395,0.0007473852604166669,6.050000000000004e-19,7.8455e-18,5826.0,0.7067348102479944,-1.323008822730714,0.18775848015651603,-0.16093440159063924,0.16093440159063924,-0.03158244680851064,0.03158244680851064,0.754921274583085,0.30228097909648466,0.009253870865870895,252,0,False,False,7.549e-01,3.023e-01
mean_8th_delta_delta,Delta / Delta-delta,1.3143900709219856e-05,1.4455401041666664e-05,3.5321666666666664e-05,6.668333333333334e-06,6203.0,0.7111675017784542,-0.04968688858810897,0.9604431590307957,-0.006361528659039299,0.006361528659039299,0.03108377659574468,0.03108377659574468,0.7585786685636846,0.9773386408540709,0.00020534225606019718,252,0,False,False,7.586e-01,9.773e-01
tqwt_skewnessValue_dec_21,TQWT,-0.0005327917730496444,-0.0011973905729166677,-8.333333333333329e-19,-6.916666666666671e-19,5839.0,0.7260130594039202,0.4618666626761783,0.6456353223586117,0.0996519921860297,0.0996519921860297,-0.02942154255319149,0.02942154255319149,0.7733170264472351,0.7598087048727323,0.00664897571309784,252,0,False,False,7.733e-01,7.598e-01
tqwt_energy_dec_23,TQWT,0.04774157244680851,0.04767640026041666,0.02530118333333333,0.027012833333333333,6189.0,0.7319805930740342,0.007525345017386577,0.9940100196993058,0.001114671757717914,0.001114671757717914,0.028756648936170214,0.028756648936170214,0.7785705883899204,0.9966607130851706,0.0582351339540457,252,0,False,False,7.786e-01,9.967e-01
tqwt_maxValue_dec_29,TQWT,0.18122569024822693,0.14184545885416666,0.09727766666666667,0.08357200000000001,6188.0,0.733475029153432,1.2914811622429385,0.19790093754997506,0.13708470151525695,0.13708470151525695,0.028590425531914893,0.028590425531914893,0.7790582230556227,0.3152997988084349,0.2866401063765597,252,0,False,False,7.791e-01,3.153e-01
mean_MFCC_10th_coef,MFCC,-0.6987825223758866,-0.642223765625,-0.7032533333333333,-0.761665,5847.0,0.7379643805610525,-0.543721495981697,0.5877922736752234,-0.08067468776056591,0.08067468776056591,-0.028091755319148936,0.028091755319148936,0.7827210355175057,0.7235684878435549,0.6987181778875112,252,0,False,False,7.827e-01,7.236e-01
tqwt_meanValue_dec_35,TQWT,-4.8485656028368744e-21,-1.580755208333334e-20,3.608333333333332e-21,5.3833333333333355e-22,6183.0,0.7409621715395399,0.19383786476335507,0.8468241204436374,0.03730604202051793,0.03730604202051793,0.0277593085106383,0.0277593085106383,0.7836899974751222,0.9084332932576539,2.9262987392236087e-19,250,0,False,True,7.837e-01,9.084e-01
tqwt_medianValue_dec_9,TQWT,-2.3197340425534236e-07,8.663822916666667e-06,2.135e-07,-7.5e-07,5849.0,0.7409622183574627,-1.3818620586895372,0.17093589987682017,-0.2551553469163065,0.2551553469163065,-0.0277593085106383,0.0277593085106383,0.7836899974751222,0.27944303632036693,3.494083068116639e-05,251,0,False,False,7.837e-01,2.794e-01
tqwt_energy_dec_2,TQWT,0.0006074607111702129,0.0002934590625,6.172e-05,6.168333333333333e-05,6155.5,0.7825640115478529,1.3592315281963951,0.1753446818085349,0.12418354178002122,0.12418354178002122,0.02318816489361702,0.02318816489361702,0.8265282818595301,0.28560463557152177,0.0025221809312868846,250,0,False,False,8.265e-01,2.856e-01
tqwt_skewnessValue_dec_1,TQWT,-0.003532078404255174,0.57201393796875,0.010772043333333335,-0.0015073183333333333,6153.0,0.7863791242598387,-0.7669608292369718,0.4443048339294181,-0.09486180934017195,0.09486180934017195,0.022772606382978722,0.022772606382978722,0.8293928491492268,0.5913579382564998,6.048271192427671,252,0,False,False,8.294e-01,5.914e-01
b2,Formant / Bandwidth,291.6494238327571,313.28744065109373,188.0250663833333,193.13692165,5888.0,0.8001551383407967,-0.5060183511355555,0.6139189577305232,-0.07544014819035835,0.07544014819035835,-0.02127659574468085,0.02127659574468085,0.842740425815517,0.7396998442406986,285.8383861835082,252,0,False,False,8.427e-01,7.397e-01
tqwt_kurtosisValue_dec_31,TQWT,13.558685638297874,14.797451562500001,6.145633333333334,6.438016666666666,6136.0,0.8124530446092177,-0.49448474996003705,0.6220840780004955,-0.07698056221735146,0.07698056221735146,0.0199468085106383,0.0199468085106383,0.8544960692952891,0.7413468786914714,16.037014732622993,252,0,False,False,8.545e-01,7.413e-01
mean_delta_delta_0th,Delta / Delta-delta,-0.00010781633865248229,-7.004338541666666e-05,-5.017666666666667e-05,-0.00011091666666666666,6132.0,0.8186195935190836,-0.462872050095992,0.6440588154484872,-0.05488206772114166,0.05488206772114166,0.01928191489361702,0.01928191489361702,0.859779237885965,0.7596729624688077,0.0006857172709620739,252,0,False,False,8.598e-01,7.597e-01
mean_3rd_delta,Delta / Delta-delta,0.0003573002659574468,0.0005823602083333334,0.00042631500000000003,0.000533695,5903.0,0.8232518696331699,-0.5229984021986281,0.6021344216441535,-0.07980327024612428,0.07980327024612428,-0.018783244680851064,0.018783244680851064,0.8622359414542392,0.733265246331781,0.0028106787041074213,251,0,False,False,8.622e-01,7.333e-01
tqwt_meanValue_dec_9,TQWT,7.62664893617021e-22,-9.485677083333333e-22,7.283333333333324e-23,1.805e-21,5903.0,0.8232518696331699,0.4550404685174637,0.6502731273737248,0.0800150442863329,0.0800150442863329,-0.018783244680851064,0.018783244680851064,0.8622359414542392,0.7628789263417176,2.1314369291564682e-20,251,0,False,True,8.622e-01,7.629e-01
tqwt_skewnessValue_dec_26,TQWT,-0.002930806430851052,0.05478094604166665,-4.495000000000001e-18,-4.838966666666667e-16,6125.0,0.829437848580286,-0.7622643519344309,0.44869939664056296,-0.18393744809612492,0.18393744809612492,0.018118351063829786,0.018118351063829786,0.8675066232717318,0.5942123236364167,0.3135179683736586,251,0,False,False,8.675e-01,5.942e-01
tqwt_energy_dec_33,TQWT,0.00020799211879432626,0.002844970046875,4.62e-05,3.27e-05,5909.5,0.8333094879843903,-1.7747113734817932,0.08076748267384344,-0.4402951890577749,0.4402951890577749,-0.01770279255319149,0.01770279255319149,0.8703454652281409,0.14959888416436026,0.006074726430650559,251,0,False,False,8.703e-01,1.496e-01
